Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
34620ad2-26ea-42c3-a25f-f3751f5b9409,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Ryan Booth,,
255d5587-4800-4328-ac79-475f02791978,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Sam McRae,,
a66f2db8-5378-4348-aada-ef5bc002a012,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Sam Graham,,
8dc01648-06b9-4718-b49b-5f29aa3d2cf3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Scott German,,
51cb01dc-dfc2-4db8-98af-c5fcb7ebd3b4,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Sean Jobling,,
ce2c82f0-ca78-47f7-b06e-9ea268c8f50a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Simon Colley,,
ed482a8a-c655-409b-96f4-f6e251c54c8d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Tom Waller,,
ba8b0870-c07e-4542-aec7-ac4c4f33862e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Tom Woodyard,,
29cca75e-98bb-479e-ba74-a7e5c6b41898,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Trevor Bix,,
6f5aa678-349c-42db-ab34-00cc709906ff,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Tyler Trickey,,
dfc37ada-d3b1-4df6-88b3-96367949bbda,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Wayne Patak,,
2a88b9fc-c70c-4a16-a09c-66379437b3b1,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Wes Large,,
049eb0f4-b16f-4d1f-bb57-07873068a418,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,24th August - 30th August,Zac Carr,,
5dcbe4f8-25ae-43d1-9f27-a86a9eba360f,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Adam Toohey,,
dfc49cc2-d56e-4dbc-891e-13dcf859ae48,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Alistair Cumming,,
224c022a-18bb-4f74-95a5-19b2f231f1f2,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Bailey Kitanovski,,
febe0504-0f72-4ee9-af56-c7c12ce70167,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,3rd August - 9th August,Bala Krishna,,
1cf3203d-8c12-4881-9cac-efb2674be7ab,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Becker Nguyen,,
3d5dfe64-14d4-4a70-a96f-986d3ef882fb,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Ben Fenwick,,
48dceedf-5fa3-4088-869c-1dd2c5e0735c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Billy Jefford,,
8067c889-4ece-4815-b1a7-00faa8c43f08,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Blake Podnar,,
6f390f39-c9bf-4cd1-9c0c-cfdc78fd5cad,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Braydon Boyle,,
f17001c1-c8b4-450b-bc73-45acbaa07560,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Brendon Young,,
8891764d-ae9c-488a-84aa-798ede2f8a77,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Brent Shaw,,
2edb8674-7edc-472d-9e06-bcab8981146d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Brett Maher,,
e37f79f5-63cc-4aff-bdc0-6e8751e33c0d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Chris Pulis,,
e314a38c-2044-4648-911f-29ddacc81a4b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Con Sismanis,,
20904f6f-7ec7-4213-809d-fe2aa736216a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Craig Barnes,,
f6b14110-cf72-4032-a9c8-f79e7eeefaea,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Dan O’Donohue,,
b0fa50de-c591-4bc0-b3f9-84baa18cf129,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Daniel Batchelor,,
ab82ef07-8bef-429b-b07c-a675e8dc9d97,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Daniel Beaumont,,
8b4794e4-6e87-4aaa-9c9c-07149e56a4ff,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Daniel Gallop,,
8cd758cc-993a-4c95-9d20-875d2db2e0b6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Dave Steenhuis,,
feba3669-492d-4b3d-9153-d6a893f1b755,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,David Bell,,
61999445-0240-4267-8ead-fc4e92a110cf,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Gary Colas,,
1c84e39a-407f-4235-91bf-d11184cc7221,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jack Woodyard,,
067b8e2b-e6c2-4aa1-bde0-925f89fc4342,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jackson Large,,
92a4ea7c-bcdb-4513-a766-5925d1441f96,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jake Corbett-Large,,
39a6c10f-b7fa-4caa-8b79-e701b8b48b56,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,James Barlow,,
d2dd4abd-a357-427a-93b0-7c8dc7939a81,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,James Bennett,,
5a6fa37e-977a-42de-915e-c9a3308c099b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,James Tunstall,,
6f4fb7b8-e300-4c80-9f2e-48e21ef6d3d6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jarrod Bond,,
1ef75c2d-bc78-4add-95e8-b5b2d0956b61,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jarryd Adaway,,
b1aab962-bfaf-47a9-b84d-9954b3e159d3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jason Mark,,
ce8dac7c-e55d-4090-a364-ddf5ce10e10b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jay Johnson,,
25067c0c-76df-4e03-9bcc-9bbb8ab15ba2,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jayke Mawson,,
49202cde-3f08-41e1-b4cc-4ff66bcc344b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jeremey Corbett-Large,,
6e2d342a-4c49-46ef-b0b4-ac6ab555ddde,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Joe Malone,,
2cc942e2-0f25-44f3-a1d5-0aebd21fa11b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Joel Masters,,
93e4ee43-7a5b-4b7c-9382-341a74ae47a6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Jordon Wilson,,
c3abeb35-1971-475e-8d70-d0e135c4b39e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,3rd August - 9th August,Josh Johnson-Baxter,,
09f00e1a-2381-43e1-bf2f-4ae80d8c592e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Julian Watt,,
71d81db3-46a2-4879-8f37-d885bbd5419e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Kieran Sullivan,,
803ff768-f407-4776-a8de-3d767405cbe3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Kyle Edlich,,
a655c3eb-909b-41a6-b2ce-87ce7ce295a6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Liam Simpson,,
496c0ba3-31d4-4501-978d-4410e3775e38,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Luke Hiddle,,
3cb65290-5fe8-4b9e-b6a6-3ecad15c220b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Luke Toohey,,
be35cc15-9b1e-4783-a30b-49168fb32d72,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Marc Hampson,,
cf724f78-ea30-4076-8cd0-bfb3b1a2d940,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Mark McCarthy,,
62146bd7-dfbf-48c2-a0e9-53c82e97b3a2,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Martin Falvey,,
0df5ea31-5c6e-448c-bc03-7a7510fff25c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Mathew Blackman,,
6281584b-dcf3-405d-a617-6c990dd6de91,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Michael Just,,
7505d2f9-5636-463d-9846-d0e458baa84b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Mick Watt,,
ae596be5-f598-4bb7-9762-843e42b8e140,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Nathan Mackie,,
ca4a118e-f033-4067-a9e6-df141c144ddb,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Neil Tauti,,
5a9c86f6-845b-4a45-af21-f4d3ec23efd3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Patrick Grech,,
9a8b693a-b592-40c6-97a2-dec60bd143b3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Paul McDonald,,
9738a67e-a436-40c2-a0e2-874761bc7822,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Ryan Aquilina,,
5402427c-593b-4104-985c-089171e99087,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Ryan Booth,,
572db82b-cdcd-4808-bc28-3acba3f84484,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Sam McRae,,
afb2d6ce-b8d8-4902-89b2-d97314c17de6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Sam Graham,,
00c668ec-46bd-4521-9109-7af7ec7089f7,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Scott German,,
0d0f96d4-1018-43eb-9919-4b4b93b70db2,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Sean Jobling,,
5bdd89a3-b75c-42f5-ab99-9ccd1283e047,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Simon Colley,,
3d780c76-50dd-4fdf-834a-ae85fe505365,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Tom Waller,,
3507a93b-f5ca-46b0-8849-def5bdd2a4fe,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Tom Woodyard,,
f3f47ebe-64ff-452f-ab74-60685e62fb2d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Trevor Bix,,
2e4c0324-c4ef-411d-b75a-00af7fb91dec,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Tyler Trickey,,
8f9d247f-2379-4c68-b8a2-0c8ca380b84b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Wayne Patak,,
a41c47c6-fb90-4c34-95c9-51478495ec52,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Wes Large,,
9bb062cb-8f99-4d79-987a-7e10fb6d323a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,31st August - 6th September,Zac Carr,,
81acf955-f74a-4a45-90f8-722c8f2fad4e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Adam Toohey,,
7904375b-2b85-4e27-a5ce-5c2151778dee,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Alistair Cumming,,
e9930458-c50c-4efe-bf64-6a49f5cdf081,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Bailey Kitanovski,,
2a4adb3a-4a88-4818-8d28-d0ea8a0a92d3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,3rd August - 9th August,Bala Krishna,,
ea7a4cb5-6b8c-4b04-aa08-acada8d28582,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Becker Nguyen,,
040eeae3-7f5f-4e55-bd2e-cd460e867ef5,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Ben Fenwick,,
3df8670b-651e-4526-b051-b80e74f9832a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Billy Jefford,,
8437f661-b72a-4055-b4b9-6d03c576f69c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Blake Podnar,,
62465cae-faaf-4cf5-b20f-baa200ff99ad,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Braydon Boyle,,
48832cda-db63-40fc-9418-1cca9a2cf0b7,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Brendon Young,,
b0d05fc6-1e42-45f6-9d60-a45d9cb19e00,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Brent Shaw,,
72d78618-ec7b-476b-a025-486c4f54dcc5,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Brett Maher,,
299de29a-05f3-4562-bd31-834e52a40cf8,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Chris Pulis,,
9b664cc6-00c6-4fb5-8965-869650f3d55e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Con Sismanis,,
f33b92fc-147e-4b87-b22f-2f1e61aac6fb,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Craig Barnes,,
56f2e1c1-21a0-4f39-8631-91c770e7a82d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Dan O’Donohue,,
c138144d-7646-4430-89ed-c825946fbbfb,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Daniel Batchelor,,
0f71a300-f1f9-414b-b6f4-2be33687afc0,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Daniel Beaumont,,
1530da33-6adf-4747-9381-0c63c0a8d432,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Daniel Gallop,,
1a8743d7-42ef-4c5f-af1c-de89a9fc8817,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Dave Steenhuis,,
f39e1df5-08a7-493e-ada1-1b9d773c314c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,David Bell,,
d0a2ec09-b002-42e6-8fc3-1440768d53c1,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Gary Colas,,
2f614093-1d1e-41e7-a2f4-f4881caa2933,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jack Woodyard,,
a6dd30b7-7e90-48c2-96dd-293e07a8440c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jackson Large,,
4e7e8c43-136e-4c10-befe-ea1e4947182c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jake Corbett-Large,,
42d3361a-5971-458a-8e37-954bb1b2e44b,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,James Barlow,,
721400ea-50b9-42e3-bf9e-b1e8a7521b32,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,James Bennett,,
afc95dbd-c0cf-4d2c-9014-10df4c5d4651,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,James Tunstall,,
4a71c03f-9097-4b36-87ca-c72f05fabf9e,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jarrod Bond,,
8248ffc4-f0de-45c2-8699-30471c674fc6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jarryd Adaway,,
13f15d63-f564-4591-9d96-edc0e756a0b3,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jason Mark,,
636d6a5f-6257-4e77-923b-8d455ad21ec8,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jay Johnson,,
d6b7c0fc-1d46-440f-98b5-cd32c8c82e65,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jayke Mawson,,
c4da7a9f-4c4b-4d2a-893e-1bec707fa08c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jeremey Corbett-Large,,
5e5d1ae5-23b6-4fd6-9052-c806df6afa44,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Joe Malone,,
ac3b0a6d-1739-4a11-abef-199149ba1728,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Joel Masters,,
fc975c70-5ce9-4fd6-9bba-c2c016f57f71,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Jordon Wilson,,
98507a6c-e8f1-42ab-9a3a-248c470bbef7,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,3rd August - 9th August,Josh Johnson-Baxter,,
5fed0183-c865-4938-a953-132ca2bdb691,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Julian Watt,,
1a17ecc4-5567-4a91-a215-51c22d2aebcd,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Kieran Sullivan,,
40f92300-6bd1-4c18-af07-912906c678ea,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Kyle Edlich,,
c08cef2b-399e-4b44-a0b4-bcc6b0eec4d5,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Liam Simpson,,
eb9ad91d-001a-42ee-9e1e-f72c20489a57,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Luke Hiddle,,
751c4824-f1bf-4fb3-b064-da89c41ae1b4,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Luke Toohey,,
1c283ce9-b8df-4ea5-a877-b01f2442540a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Marc Hampson,,
c7032717-45d2-4383-82c8-faf0ae435340,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Mark McCarthy,,
597fe214-5fc5-494c-9d0e-dd5b1d5e1e2d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Martin Falvey,,
5eb6f0f8-a863-487b-8a6c-44461bcf7024,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Mathew Blackman,,
b84a3487-f228-4055-a727-c7a382045f9d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Michael Just,,
9ad143d9-175e-4a4f-ad6c-6cb6955ac704,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Mick Watt,,
2ace25a4-cd63-4ea3-80dd-43d00ddb40c6,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Nathan Mackie,,
fa4df813-24fb-4a40-976a-395d9cbe7209,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Neil Tauti,,
c7cced6b-3777-48a2-ad78-33c3728d3268,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Patrick Grech,,
d0bce4df-f4fe-453c-ac92-5e1f9827729a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Paul McDonald,,
153afc0c-2811-40d1-9946-0a2a46216c6c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Ryan Aquilina,,
acfa83d6-d42c-46ab-8718-48ccbd1a9081,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Ryan Booth,,
de2828dc-756d-4c8e-8a3a-be68a329dfff,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Sam McRae,,
22008d11-0c0d-4826-a50c-780dc0bb5b18,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Sam Graham,,
e416e3c1-75f6-4464-82fa-1901e92c1af2,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Scott German,,
adbeec35-1c1f-45b6-aa10-0ae3ae4de37d,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Sean Jobling,,
589e7103-d2b5-4c5a-b93e-6c3c95e00507,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Simon Colley,,
828dd656-e4ad-4650-b5c4-60d1f53c066a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Tom Waller,,
23599e34-04e0-4386-b20a-af9dd50d34da,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Tom Woodyard,,
131f6d1c-2adf-4555-8563-5616c77c5d23,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Trevor Bix,,
337d044b-3916-4049-a2c0-14e5341cee9a,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Tyler Trickey,,
aa4838b0-a1b3-4474-8688-962cf4874a95,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Wayne Patak,,
f13b725e-d64e-4987-a715-d75da9f8a630,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Wes Large,,
a2df884a-5724-462e-a7a0-fca42ead03e5,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,7th September - 13th September,Zac Carr,,
4651845b-0a0a-4206-914d-5b75f55aff47,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Adam Toohey,,
8e5ad64d-d11a-4196-a3dc-d2cc4d7d3c87,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Alistair Cumming,,
b3e1f30d-d9a4-494f-a807-e6e87192bf7c,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Bailey Kitanovski,,
cef53c15-f399-42e1-be49-2c9affae7b24,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,3rd August - 9th August,Bala Krishna,,
313d5b8a-2f85-4db9-a550-fd7e85cfffaa,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Becker Nguyen,,
fd43eee0-23e2-450a-84ed-74a2409ffd68,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Ben Fenwick,,
4338ab38-0e25-49d3-8d9f-04158da379c8,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Billy Jefford,,
d55fe77e-63db-4b5b-9e44-a538c17d0893,,checklist-flat,,Weekly Timesheet,checklist-flat,FALSE,FALSE,Timesheets,14th September - 20th September,Blake Podnar,,
